    0.000000,     4.347108
    0.000281,     4.342107
    0.000562,     4.339154
    0.000843,     4.337146
    0.001125,     4.335335
    0.001406,     4.333603
    0.001687,     4.331988
    0.001968,     4.330493
    0.002249,     4.329075
    0.002530,     4.327421
    0.002811,     4.326083
    0.003092,     4.324665
    0.003374,     4.323327
    0.003655,     4.321909
    0.003936,     4.320491
    0.004217,     4.319113
    0.004498,     4.317893
    0.004779,     4.316515
    0.005060,     4.315216
    0.005342,     4.313916
    0.005623,     4.312696
    0.005904,     4.311593
    0.006185,     4.310255
    0.006466,     4.309034
    0.006747,     4.307853
    0.007028,     4.306632
    0.007310,     4.305569
    0.007591,     4.304230
    0.007872,     4.303128
    0.008153,     4.301947
    0.008434,     4.300844
    0.008715,     4.299781
    0.008996,     4.298561
    0.009277,     4.297576
    0.009559,     4.296474
    0.009840,     4.295371
    0.010121,     4.294230
    0.010402,     4.293206
    0.010683,     4.292143
    0.010964,     4.291080
    0.011245,     4.289938
    0.011527,     4.288993
    0.011808,     4.287969
    0.012089,     4.287064
    0.012370,     4.285961
    0.012651,     4.285017
    0.012932,     4.283953
    0.013213,     4.282969
    0.013495,     4.281945
    0.013776,     4.281079
    0.014057,     4.280173
    0.014338,     4.279149
    0.014619,     4.278244
    0.014900,     4.277378
    0.015181,     4.276393
    0.015462,     4.275449
    0.015744,     4.274543
    0.016025,     4.273756
    0.016306,     4.272811
    0.016587,     4.271945
    0.016868,     4.270999
    0.017149,     4.270173
    0.017430,     4.269267
    0.017712,     4.268440
    0.017993,     4.267653
    0.018274,     4.266787
    0.018555,     4.265960
    0.018836,     4.265133
    0.019117,     4.264266
    0.019398,     4.263558
    0.019680,     4.262691
    0.019961,     4.261826
    0.020242,     4.260999
    0.020523,     4.260251
    0.020804,     4.259424
    0.021085,     4.258715
    0.021366,     4.257967
    0.021647,     4.257219
    0.021929,     4.256352
    0.022210,     4.255801
    0.022491,     4.254935
    0.022772,     4.254266
    0.023053,     4.253518
    0.023334,     4.252770
    0.023615,     4.252061
    0.023897,     4.251352
    0.024178,     4.250683
    0.024459,     4.249974
    0.024740,     4.249305
    0.025021,     4.248557
    0.025302,     4.247888
    0.025583,     4.247218
    0.025864,     4.246510
    0.026146,     4.245879
    0.026427,     4.245249
    0.026708,     4.244580
    0.026989,     4.243911
    0.027270,     4.243281
    0.027551,     4.242572
    0.027832,     4.241942
    0.028114,     4.241312
    0.028395,     4.240682
    0.028676,     4.240052
    0.028957,     4.239422
    0.029238,     4.238910
    0.029519,     4.238280
    0.029800,     4.237611
    0.030082,     4.237178
    0.030363,     4.236430
    0.030644,     4.235800
    0.030925,     4.235288
    0.031206,     4.234737
    0.031487,     4.234146
    0.031768,     4.233634
    0.032049,     4.232965
    0.032331,     4.232414
    0.032612,     4.232020
    0.032893,     4.231351
    0.033174,     4.230800
    0.033455,     4.230327
    0.033736,     4.229658
    0.034017,     4.229185
    0.034299,     4.228674
    0.034580,     4.228201
    0.034861,     4.227650
    0.035142,     4.227217
    0.035423,     4.226586
    0.035704,     4.226232
    0.035985,     4.225720
    0.036267,     4.225169
    0.036548,     4.224775
    0.036829,     4.224264
    0.037110,     4.223791
    0.037391,     4.223279
    0.037672,     4.222767
    0.037953,     4.222413
    0.038234,     4.221862
    0.038516,     4.221311
    0.038797,     4.220956
    0.039078,     4.220484
    0.039359,     4.220051
    0.039640,     4.219696
    0.039921,     4.219263
    0.040202,     4.218712
    0.040484,     4.218239
    0.040765,     4.217806
    0.041046,     4.217531
    0.041327,     4.217058
    0.041608,     4.216625
    0.041889,     4.216113
    0.042170,     4.215838
    0.042452,     4.215286
    0.042733,     4.214932
    0.043014,     4.214539
    0.043295,     4.214145
    0.043576,     4.213751
    0.043857,     4.213396
    0.044138,     4.213003
    0.044419,     4.212648
    0.044701,     4.212176
    0.044982,     4.211861
    0.045263,     4.211467
    0.045544,     4.211073
    0.045825,     4.210837
    0.046106,     4.210404
    0.046387,     4.210089
    0.046669,     4.209695
    0.046950,     4.209381
    0.047231,     4.208987
    0.047512,     4.208632
    0.047793,     4.208278
    0.048074,     4.207923
    0.048355,     4.207569
    0.048636,     4.207254
    0.048918,     4.206900
    0.049199,     4.206585
    0.049480,     4.206309
    0.049761,     4.205915
    0.050042,     4.205601
    0.050323,     4.205286
    0.050604,     4.204971
    0.050886,     4.204656
    0.051167,     4.204262
    0.051448,     4.204026
    0.051729,     4.203789
    0.052010,     4.203553
    0.052291,     4.203159
    0.052572,     4.202845
    0.052854,     4.202490
    0.053135,     4.202332
    0.053416,     4.202018
    0.053697,     4.201624
    0.053978,     4.201467
    0.054259,     4.201073
    0.054540,     4.200915
    0.054821,     4.200561
    0.055103,     4.200206
    0.055384,     4.200049
    0.055665,     4.199695
    0.055946,     4.199537
    0.056227,     4.199222
    0.056508,     4.198868
    0.056789,     4.198749
    0.057071,     4.198395
    0.057352,     4.198198
    0.057633,     4.197884
    0.057914,     4.197726
    0.058195,     4.197450
    0.058476,     4.197096
    0.058757,     4.196899
    0.059039,     4.196663
    0.059320,     4.196466
    0.059601,     4.196230
    0.059882,     4.195954
    0.060163,     4.195757
    0.060444,     4.195482
    0.060725,     4.195245
    0.061006,     4.195049
    0.061288,     4.194773
    0.061569,     4.194576
    0.061850,     4.194301
    0.062131,     4.194182
    0.062412,     4.193867
    0.062693,     4.193710
    0.062974,     4.193434
    0.063256,     4.193159
    0.063537,     4.193080
    0.063818,     4.192726
    0.064099,     4.192607
    0.064380,     4.192332
    0.064661,     4.192253
    0.064942,     4.191978
    0.065224,     4.191742
    0.065505,     4.191623
    0.065786,     4.191348
    0.066067,     4.191190
    0.066348,     4.190875
    0.066629,     4.190796
    0.066910,     4.190560
    0.067191,     4.190284
    0.067473,     4.190167
    0.067754,     4.189930
    0.068035,     4.189851
    0.068316,     4.189615
    0.068597,     4.189379
    0.068878,     4.189340
    0.069159,     4.189103
    0.069441,     4.188906
    0.069722,     4.188710
    0.070003,     4.188592
    0.070284,     4.188395
    0.070565,     4.188198
    0.071127,     4.187922
    0.071408,     4.187725
    0.071690,     4.187528
    0.071971,     4.187213
    0.072252,     4.187174
    0.072533,     4.186938
    0.072814,     4.186820
    0.073095,     4.186781
    0.073376,     4.186465
    0.073658,     4.186268
    0.073939,     4.186071
    0.074220,     4.186032
    0.074501,     4.185835
    0.074782,     4.185678
    0.075063,     4.185599
    0.075344,     4.185442
    0.075626,     4.185166
    0.075907,     4.185048
    0.076188,     4.184851
    0.076469,     4.184693
    0.077031,     4.184536
    0.077312,     4.184221
    0.077593,     4.184063
    0.077875,     4.183985
    0.078156,     4.183866
    0.078437,     4.183749
    0.078718,     4.183512
    0.078999,     4.183433
    0.079280,     4.183315
    0.079561,     4.183158
    0.079843,     4.183040
    0.080124,     4.182922
    0.080405,     4.182685
    0.080686,     4.182607
    0.080967,     4.182449
    0.081248,     4.182331
    0.081529,     4.182213
    0.081811,     4.182016
    0.082092,     4.181819
    0.082654,     4.181740
    0.083216,     4.181465
    0.083497,     4.181229
    0.083778,     4.181150
    0.084060,     4.180993
    0.084341,     4.180835
    0.084622,     4.180717
    0.084903,     4.180638
    0.085184,     4.180480
    0.085465,     4.180323
    0.085746,     4.180244
    0.086028,     4.180166
    0.086309,     4.179969
    0.086590,     4.179929
    0.087152,     4.179614
    0.087714,     4.179418
    0.087996,     4.179260
    0.088277,     4.179102
    0.088558,     4.178984
    0.088839,     4.178905
    0.089120,     4.178709
    0.089401,     4.178630
    0.089682,     4.178591
    0.089963,     4.178512
    0.090245,     4.178394
    0.090526,     4.178197
    0.090807,     4.178079
    0.091088,     4.178000
    0.091650,     4.177843
    0.091931,     4.177685
    0.092213,     4.177567
    0.092494,     4.177449
    0.092775,     4.177252
    0.093056,     4.177094
    0.093618,     4.177055
    0.093899,     4.176976
    0.094180,     4.176740
    0.094743,     4.176583
    0.095305,     4.176386
    0.095586,     4.176189
    0.095867,     4.176110
    0.096430,     4.175913
    0.096711,     4.175756
    0.096992,     4.175638
    0.097273,     4.175520
    0.097554,     4.175441
    0.097835,     4.175323
    0.098116,     4.175283
    0.098398,     4.175126
    0.098679,     4.175086
    0.098960,     4.174968
    0.099241,     4.174850
    0.099803,     4.174732
    0.100084,     4.174535
    0.100365,     4.174457
    0.100647,     4.174338
    0.100928,     4.174220
    0.101209,     4.174102
    0.101771,     4.173984
    0.102052,     4.173827
    0.102333,     4.173787
    0.102615,     4.173669
    0.102896,     4.173512
    0.103177,     4.173393
    0.103458,     4.173236
    0.104020,     4.173196
    0.104583,     4.172960
    0.104864,     4.172882
    0.105145,     4.172724
    0.105426,     4.172527
    0.105707,     4.172488
    0.105988,     4.172449
    0.106269,     4.172330
    0.106550,     4.172212
    0.106832,     4.172133
    0.107113,     4.172055
    0.107394,     4.171976
    0.107956,     4.171818
    0.108237,     4.171779
    0.108518,     4.171582
    0.108800,     4.171464
    0.109081,     4.171346
    0.109362,     4.171307
    0.109643,     4.171228
    0.109924,     4.171071
    0.110205,     4.170913
    0.110486,     4.170795
    0.110768,     4.170755
    0.111049,     4.170716
    0.111330,     4.170559
    0.111611,     4.170401
    0.111892,     4.170361
    0.112454,     4.170165
    0.112735,     4.170086
    0.113017,     4.169929
    0.113298,     4.169889
    0.113579,     4.169732
    0.113860,     4.169613
    0.114141,     4.169535
    0.114703,     4.169417
    0.114985,     4.169220
    0.115266,     4.169141
    0.115547,     4.168944
    0.116109,     4.168826
    0.116390,     4.168786
    0.116671,     4.168669
    0.116952,     4.168393
    0.117234,     4.168354
    0.117515,     4.168314
    0.117796,     4.168235
    0.118077,     4.168039
    0.118358,     4.167960
    0.118639,     4.167842
    0.118920,     4.167724
    0.119202,     4.167605
    0.119483,     4.167527
    0.120045,     4.167330
    0.120326,     4.167133
    0.120607,     4.167054
    0.120888,     4.167015
    0.121170,     4.166818
    0.121451,     4.166779
    0.121732,     4.166661
    0.122294,     4.166464
    0.122575,     4.166149
    0.122856,     4.166110
    0.123137,     4.166030
    0.123419,     4.165913
    0.123700,     4.165794
    0.123981,     4.165716
    0.124262,     4.165597
    0.124543,     4.165361
    0.124824,     4.165283
    0.125387,     4.165086
    0.125668,     4.164810
    0.125949,     4.164771
    0.126230,     4.164652
    0.126511,     4.164495
    0.126792,     4.164416
    0.127073,     4.164219
    0.127355,     4.164062
    0.127636,     4.163905
    0.127917,     4.163786
    0.128198,     4.163668
    0.128479,     4.163629
    0.129041,     4.163314
    0.129322,     4.163157
    0.129604,     4.162960
    0.129885,     4.162802
    0.130166,     4.162644
    0.130447,     4.162487
    0.130728,     4.162408
    0.131009,     4.162211
    0.131290,     4.162093
    0.131572,     4.161936
    0.131853,     4.161818
    0.132134,     4.161582
    0.132415,     4.161463
    0.132696,     4.161306
    0.132977,     4.161069
    0.133258,     4.160991
    0.133539,     4.160794
    0.133821,     4.160558
    0.134102,     4.160400
    0.134383,     4.160322
    0.134664,     4.160007
    0.134945,     4.159888
    0.135226,     4.159771
    0.135507,     4.159574
    0.135789,     4.159337
    0.136070,     4.159180
    0.136351,     4.159101
    0.136632,     4.158904
    0.136913,     4.158629
    0.137194,     4.158313
    0.137475,     4.158235
    0.137757,     4.158038
    0.138038,     4.157880
    0.138319,     4.157605
    0.138600,     4.157566
    0.138881,     4.157250
    0.139162,     4.157014
    0.139443,     4.156896
    0.139724,     4.156778
    0.140006,     4.156502
    0.140287,     4.156227
    0.140568,     4.156030
    0.140849,     4.155951
    0.141130,     4.155636
    0.141411,     4.155439
    0.141692,     4.155282
    0.141974,     4.155045
    0.142255,     4.154770
    0.142536,     4.154612
    0.142817,     4.154297
    0.143098,     4.154100
    0.143379,     4.153864
    0.143660,     4.153707
    0.143942,     4.153471
    0.144223,     4.153234
    0.144504,     4.152959
    0.144785,     4.152722
    0.145066,     4.152486
    0.145347,     4.152408
    0.145628,     4.152053
    0.145909,     4.151738
    0.146191,     4.151502
    0.146472,     4.151305
    0.146753,     4.151108
    0.147034,     4.150754
    0.147315,     4.150557
    0.147596,     4.150321
    0.147877,     4.150045
    0.148159,     4.149809
    0.148440,     4.149612
    0.148721,     4.149258
    0.149002,     4.149022
    0.149283,     4.148746
    0.149564,     4.148667
    0.149845,     4.148195
    0.150127,     4.147919
    0.150408,     4.147761
    0.150689,     4.147486
    0.150970,     4.147210
    0.151251,     4.147013
    0.151532,     4.146659
    0.151813,     4.146462
    0.152094,     4.146186
    0.152376,     4.145872
    0.152657,     4.145596
    0.152938,     4.145281
    0.153219,     4.145045
    0.153500,     4.144808
    0.153781,     4.144375
    0.154062,     4.144178
    0.154344,     4.143903
    0.154625,     4.143667
    0.154906,     4.143430
    0.155187,     4.143076
    0.155468,     4.142840
    0.155749,     4.142525
    0.156030,     4.142210
    0.156311,     4.141934
    0.156593,     4.141619
    0.156874,     4.141462
    0.157155,     4.141147
    0.157436,     4.140792
    0.157717,     4.140517
    0.157998,     4.140202
    0.158279,     4.139965
    0.158561,     4.139611
    0.158842,     4.139257
    0.159123,     4.139060
    0.159404,     4.138666
    0.159685,     4.138469
    0.159966,     4.138233
    0.160247,     4.137879
    0.160529,     4.137525
    0.160810,     4.137288
    0.161091,     4.137052
    0.161372,     4.136619
    0.161653,     4.136343
    0.161934,     4.136028
    0.162215,     4.135792
    0.162496,     4.135477
    0.162778,     4.135044
    0.163059,     4.134768
    0.163340,     4.134611
    0.163621,     4.134256
    0.163902,     4.133863
    0.164183,     4.133548
    0.164464,     4.133233
    0.164746,     4.132918
    0.165027,     4.132642
    0.165308,     4.132209
    0.165589,     4.131973
    0.165870,     4.131619
    0.166151,     4.131422
    0.166432,     4.131028
    0.166714,     4.130673
    0.166995,     4.130398
    0.167276,     4.130044
    0.167557,     4.129689
    0.167838,     4.129414
    0.168119,     4.129138
    0.168400,     4.128665
    0.168681,     4.128390
    0.168963,     4.128193
    0.169244,     4.127760
    0.169525,     4.127523
    0.169806,     4.127130
    0.170087,     4.126776
    0.170368,     4.126539
    0.170649,     4.126145
    0.170931,     4.125909
    0.171212,     4.125437
    0.171493,     4.125082
    0.171774,     4.124807
    0.172055,     4.124453
    0.172336,     4.124098
    0.172617,     4.123862
    0.172899,     4.123507
    0.173180,     4.123075
    0.173461,     4.122799
    0.173742,     4.122484
    0.174023,     4.122129
    0.174304,     4.121854
    0.174585,     4.121460
    0.174866,     4.121184
    0.175148,     4.120830
    0.175429,     4.120397
    0.175710,     4.120121
    0.175991,     4.119767
    0.176272,     4.119492
    0.176553,     4.119019
    0.176834,     4.118783
    0.177116,     4.118350
    0.177397,     4.118035
    0.177678,     4.117680
    0.177959,     4.117365
    0.178240,     4.117011
    0.178521,     4.116735
    0.178802,     4.116302
    0.179083,     4.115948
    0.179365,     4.115672
    0.179646,     4.115279
    0.179927,     4.114963
    0.180208,     4.114570
    0.180489,     4.114176
    0.180770,     4.113901
    0.181051,     4.113586
    0.181333,     4.113231
    0.181614,     4.112837
    0.181895,     4.112523
    0.182176,     4.112247
    0.182457,     4.111853
    0.182738,     4.111499
    0.183019,     4.111066
    0.183301,     4.110829
    0.183582,     4.110436
    0.183863,     4.110121
    0.184144,     4.109727
    0.184425,     4.109373
    0.184706,     4.108979
    0.184987,     4.108664
    0.185268,     4.108388
    0.185550,     4.107955
    0.185831,     4.107522
    0.186112,     4.107365
    0.186393,     4.106853
    0.186674,     4.106498
    0.186955,     4.106184
    0.187236,     4.105829
    0.187518,     4.105435
    0.187799,     4.105002
    0.188080,     4.104727
    0.188361,     4.104451
    0.188642,     4.104057
    0.188923,     4.103703
    0.189204,     4.103388
    0.189486,     4.103073
    0.189767,     4.102601
    0.190048,     4.102207
    0.190329,     4.101931
    0.190610,     4.101498
    0.190891,     4.101183
    0.191172,     4.100947
    0.191453,     4.100474
    0.191735,     4.100159
    0.192016,     4.099726
    0.192297,     4.099451
    0.192578,     4.099018
    0.192859,     4.098702
    0.193140,     4.098309
    0.193421,     4.098072
    0.193703,     4.097679
    0.193984,     4.097324
    0.194265,     4.096891
    0.194546,     4.096576
    0.194827,     4.096222
    0.195108,     4.095868
    0.195389,     4.095513
    0.195671,     4.095198
    0.195952,     4.094844
    0.196233,     4.094490
    0.196514,     4.094017
    0.196795,     4.093781
    0.197076,     4.093466
    0.197357,     4.092954
    0.197638,     4.092639
    0.197920,     4.092166
    0.198201,     4.091852
    0.198482,     4.091615
    0.198763,     4.091261
    0.199044,     4.090867
    0.199325,     4.090434
    0.199606,     4.090080
    0.199888,     4.089765
    0.200169,     4.089371
    0.200450,     4.089096
    0.200731,     4.088741
    0.201012,     4.088269
    0.201293,     4.087954
    0.201574,     4.087757
    0.201855,     4.087205
    0.202137,     4.086930
    0.202418,     4.086615
    0.202699,     4.086221
    0.202980,     4.085788
    0.203261,     4.085394
    0.203542,     4.085119
    0.203823,     4.084725
    0.204105,     4.084410
    0.204386,     4.084016
    0.204667,     4.083780
    0.204948,     4.083308
    0.205229,     4.083032
    0.205510,     4.082638
    0.205791,     4.082323
    0.206073,     4.081890
    0.206354,     4.081536
    0.206635,     4.081221
    0.206916,     4.080827
    0.207197,     4.080552
    0.207478,     4.080197
    0.207759,     4.079804
    0.208040,     4.079488
    0.208322,     4.079134
    0.208603,     4.078622
    0.208884,     4.078425
    0.209165,     4.078071
    0.209446,     4.077638
    0.209727,     4.077283
    0.210008,     4.077008
    0.210290,     4.076614
    0.210571,     4.076220
    0.210852,     4.075905
    0.211133,     4.075551
    0.211414,     4.075236
    0.211695,     4.074921
    0.211976,     4.074567
    0.212258,     4.074094
    0.212539,     4.073937
    0.212820,     4.073425
    0.213101,     4.073149
    0.213382,     4.072755
    0.213663,     4.072401
    0.213944,     4.072047
    0.214225,     4.071693
    0.214507,     4.071417
    0.214788,     4.071023
    0.215069,     4.070747
    0.215350,     4.070354
    0.215631,     4.069921
    0.215912,     4.069685
    0.216193,     4.069252
    0.216475,     4.068936
    0.216756,     4.068661
    0.217037,     4.068346
    0.217318,     4.068070
    0.217599,     4.067677
    0.217880,     4.067243
    0.218161,     4.066889
    0.218443,     4.066574
    0.218724,     4.066338
    0.219005,     4.065865
    0.219286,     4.065589
    0.219567,     4.065196
    0.219848,     4.064881
    0.220129,     4.064527
    0.220410,     4.064172
    0.220692,     4.063857
    0.220973,     4.063582
    0.221254,     4.063267
    0.221535,     4.062913
    0.221816,     4.062440
    0.222097,     4.062203
    0.222378,     4.061889
    0.222660,     4.061573
    0.222941,     4.061101
    0.223222,     4.060825
    0.223503,     4.060511
    0.223784,     4.060195
    0.224065,     4.059881
    0.224346,     4.059526
    0.224627,     4.059290
    0.224909,     4.058975
    0.225190,     4.058542
    0.225471,     4.058266
    0.225752,     4.057912
    0.226033,     4.057518
    0.226314,     4.057282
    0.226595,     4.056849
    0.226877,     4.056612
    0.227158,     4.056219
    0.227439,     4.055943
    0.227720,     4.055589
    0.228001,     4.055156
    0.228282,     4.054998
    0.228563,     4.054644
    0.228845,     4.054329
    0.229126,     4.053935
    0.229407,     4.053581
    0.229688,     4.053345
    0.229969,     4.053030
    0.230250,     4.052636
    0.230531,     4.052360
    0.230812,     4.052045
    0.231094,     4.051691
    0.231375,     4.051415
    0.231656,     4.050982
    0.231937,     4.050746
    0.232218,     4.050431
    0.232499,     4.050155
    0.232780,     4.049841
    0.233062,     4.049525
    0.233343,     4.049053
    0.233624,     4.048817
    0.233905,     4.048541
    0.234186,     4.048226
    0.234467,     4.047950
    0.234748,     4.047557
    0.235030,     4.047360
    0.235311,     4.047045
    0.235592,     4.046651
    0.235873,     4.046454
    0.236154,     4.046061
    0.236435,     4.045825
    0.236716,     4.045431
    0.236997,     4.045155
    0.237279,     4.044761
    0.237560,     4.044525
    0.237841,     4.044210
    0.238122,     4.043895
    0.238403,     4.043540
    0.238684,     4.043265
    0.238965,     4.042950
    0.239247,     4.042596
    0.239528,     4.042320
    0.239809,     4.042123
    0.240090,     4.041690
    0.240371,     4.041375
    0.240652,     4.041218
    0.240933,     4.040824
    0.241215,     4.040509
    0.241496,     4.040233
    0.241777,     4.039957
    0.242058,     4.039721
    0.242339,     4.039406
    0.242620,     4.039052
    0.242901,     4.038737
    0.243182,     4.038462
    0.243464,     4.038146
    0.243745,     4.037989
    0.244026,     4.037477
    0.244307,     4.037201
    0.244588,     4.036887
    0.244869,     4.036611
    0.245150,     4.036414
    0.245432,     4.036060
    0.245713,     4.035745
    0.245994,     4.035509
    0.246275,     4.035115
    0.246556,     4.034879
    0.246837,     4.034563
    0.247118,     4.034406
    0.247399,     4.034091
    0.247681,     4.033815
    0.247962,     4.033422
    0.248243,     4.033186
    0.248524,     4.032910
    0.248805,     4.032516
    0.249086,     4.032280
    0.249367,     4.031926
    0.249649,     4.031650
    0.249930,     4.031453
    0.250211,     4.031099
    0.250492,     4.030902
    0.250773,     4.030548
    0.251054,     4.030272
    0.251335,     4.030075
    0.251617,     4.029721
    0.251898,     4.029445
    0.252179,     4.029248
    0.252460,     4.028894
    0.252741,     4.028579
    0.253022,     4.028303
    0.253303,     4.027988
    0.253584,     4.027673
    0.253866,     4.027476
    0.254147,     4.027162
    0.254428,     4.026965
    0.254709,     4.026610
    0.254990,     4.026295
    0.255271,     4.026098
    0.255552,     4.025862
    0.255834,     4.025547
    0.256115,     4.025271
    0.256396,     4.024917
    0.256677,     4.024602
    0.256958,     4.024287
    0.257239,     4.024130
    0.257520,     4.023893
    0.257802,     4.023579
    0.258083,     4.023342
    0.258364,     4.023027
    0.258645,     4.022831
    0.258926,     4.022476
    0.259207,     4.022358
    0.259488,     4.022004
    0.259769,     4.021728
    0.260051,     4.021491
    0.260332,     4.021177
    0.260613,     4.020940
    0.260894,     4.020626
    0.261175,     4.020271
    0.261456,     4.020035
    0.261737,     4.019838
    0.262019,     4.019562
    0.262300,     4.019247
    0.262581,     4.018972
    0.262862,     4.018735
    0.263143,     4.018499
    0.263424,     4.018184
    0.263705,     4.017988
    0.263987,     4.017633
    0.264268,     4.017436
    0.264549,     4.017161
    0.264830,     4.016806
    0.265111,     4.016610
    0.265392,     4.016334
    0.265673,     4.016058
    0.265954,     4.015822
    0.266236,     4.015507
    0.266517,     4.015271
    0.266798,     4.015035
    0.267079,     4.014719
    0.267360,     4.014483
    0.267641,     4.014208
    0.267922,     4.013971
    0.268204,     4.013735
    0.268485,     4.013381
    0.268766,     4.013145
    0.269047,     4.012908
    0.269328,     4.012554
    0.269609,     4.012357
    0.269890,     4.012082
    0.270171,     4.011924
    0.270453,     4.011570
    0.270734,     4.011373
    0.271015,     4.011097
    0.271296,     4.010861
    0.271577,     4.010585
    0.271858,     4.010310
    0.272139,     4.009955
    0.272421,     4.009798
    0.272702,     4.009640
    0.272983,     4.009286
    0.273264,     4.009050
    0.273545,     4.008774
    0.273826,     4.008538
    0.274107,     4.008223
    0.274389,     4.007947
    0.274670,     4.007750
    0.274951,     4.007554
    0.275232,     4.007199
    0.275513,     4.007002
    0.275794,     4.006688
    0.276075,     4.006491
    0.276356,     4.006175
    0.276638,     4.005979
    0.276919,     4.005782
    0.277200,     4.005427
    0.277481,     4.005230
    0.277762,     4.004955
    0.278043,     4.004758
    0.278324,     4.004286
    0.278606,     4.004207
    0.278887,     4.003971
    0.279168,     4.003735
    0.279449,     4.003498
    0.279730,     4.003183
    0.280011,     4.002986
    0.280292,     4.002750
    0.280574,     4.002435
    0.280855,     4.002160
    0.281136,     4.001884
    0.281417,     4.001726
    0.281698,     4.001411
    0.281979,     4.001214
    0.282260,     4.000899
    0.282541,     4.000703
    0.282823,     4.000427
    0.283104,     4.000269
    0.283385,     3.999876
    0.283666,     3.999758
    0.283947,     3.999521
    0.284228,     3.999207
    0.284509,     3.998931
    0.284791,     3.998734
    0.285072,     3.998340
    0.285353,     3.998183
    0.285634,     3.997947
    0.285915,     3.997632
    0.286196,     3.997396
    0.286477,     3.997159
    0.286759,     3.996923
    0.287040,     3.996687
    0.287321,     3.996450
    0.287602,     3.996214
    0.287883,     3.995978
    0.288164,     3.995703
    0.288445,     3.995466
    0.288726,     3.995191
    0.289008,     3.994836
    0.289289,     3.994757
    0.289570,     3.994403
    0.289851,     3.994128
    0.290132,     3.994009
    0.290413,     3.993694
    0.290694,     3.993340
    0.290976,     3.993182
    0.291257,     3.992986
    0.291538,     3.992671
    0.291819,     3.992474
    0.292100,     3.992198
    0.292381,     3.992001
    0.292662,     3.991765
    0.292943,     3.991489
    0.293225,     3.991135
    0.293506,     3.990978
    0.293787,     3.990663
    0.294068,     3.990426
    0.294349,     3.990111
    0.294630,     3.989915
    0.294911,     3.989639
    0.295193,     3.989442
    0.295474,     3.989167
    0.295755,     3.988891
    0.296036,     3.988733
    0.296317,     3.988458
    0.296598,     3.988143
    0.296879,     3.987907
    0.297161,     3.987631
    0.297442,     3.987474
    0.297723,     3.987237
    0.298004,     3.986843
    0.298285,     3.986686
    0.298566,     3.986371
    0.298847,     3.986135
    0.299128,     3.985899
    0.299410,     3.985662
    0.299691,     3.985426
    0.299972,     3.985150
    0.300253,     3.984914
    0.300534,     3.984757
    0.300815,     3.984481
    0.301096,     3.984127
    0.301378,     3.983969
    0.301659,     3.983654
    0.301940,     3.983497
    0.302221,     3.983142
    0.302502,     3.982827
    0.302783,     3.982709
    0.303064,     3.982434
    0.303346,     3.982119
    0.303627,     3.981882
    0.303908,     3.981607
    0.304189,     3.981449
    0.304470,     3.981213
    0.304751,     3.980859
    0.305032,     3.980701
    0.305313,     3.980426
    0.305595,     3.980229
    0.305876,     3.979874
    0.306157,     3.979559
    0.306438,     3.979363
    0.306719,     3.979126
    0.307000,     3.978851
    0.307281,     3.978615
    0.307563,     3.978378
    0.307844,     3.978103
    0.308125,     3.977945
    0.308406,     3.977591
    0.308687,     3.977315
    0.308968,     3.977040
    0.309249,     3.976803
    0.309531,     3.976528
    0.309812,     3.976291
    0.310093,     3.976055
    0.310374,     3.975858
    0.310655,     3.975504
    0.310936,     3.975228
    0.311217,     3.974992
    0.311498,     3.974795
    0.311780,     3.974401
    0.312061,     3.974165
    0.312342,     3.974008
    0.312623,     3.973811
    0.312904,     3.973496
    0.313185,     3.973220
    0.313466,     3.972984
    0.313748,     3.972787
    0.314029,     3.972472
    0.314310,     3.972197
    0.314591,     3.971921
    0.314872,     3.971724
    0.315153,     3.971370
    0.315434,     3.971094
    0.315715,     3.970858
    0.315997,     3.970582
    0.316278,     3.970425
    0.316559,     3.970070
