time,current
0.000000e+00, 1.000000e+01
6.000000e+00, 1.000000e+01
1.200000e+01, 1.000000e+01
1.800000e+01, 1.000000e+01
2.400000e+01, 1.000000e+01
3.000000e+01, 1.000000e+01
3.600000e+01, 1.000000e+01
4.200000e+01, 1.000000e+01
4.800000e+01, 1.000000e+01
5.400000e+01, 1.000000e+01
6.000000e+01, 1.000000e+01
6.600000e+01, 1.000000e+01
7.200000e+01, 1.000000e+01
7.800000e+01, 1.000000e+01
8.400000e+01, 1.000000e+01
9.000000e+01, 1.000000e+01
9.600000e+01, 1.000000e+01
1.020000e+02, 1.000000e+01
1.080000e+02, 1.000000e+01
1.140000e+02, 1.000000e+01
1.200000e+02, 1.000000e+01
1.260000e+02, 1.000000e+01
1.320000e+02, 1.000000e+01
1.380000e+02, 1.000000e+01
1.440000e+02, 1.000000e+01
1.500000e+02, 1.000000e+01
1.560000e+02, 1.000000e+01
1.620000e+02, 1.000000e+01
1.680000e+02, 1.000000e+01
1.740000e+02, 1.000000e+01
1.800000e+02, 1.000000e+01
1.860000e+02, 1.000000e+01
1.920000e+02, 1.000000e+01
1.980000e+02, 1.000000e+01
2.040000e+02, 1.000000e+01
2.100000e+02, 1.000000e+01
2.160000e+02, 1.000000e+01
2.220000e+02, 1.000000e+01
2.280000e+02, 1.000000e+01
2.340000e+02, 1.000000e+01
2.400000e+02, 1.000000e+01
2.460000e+02, 1.000000e+01
2.520000e+02, 1.000000e+01
2.580000e+02, 1.000000e+01
2.640000e+02, 1.000000e+01
2.700000e+02, 1.000000e+01
2.760000e+02, 1.000000e+01
2.820000e+02, 1.000000e+01
2.880000e+02, 1.000000e+01
2.940000e+02, 1.000000e+01
3.000000e+02, 1.000000e+01
3.060000e+02, 1.000000e+01
3.120000e+02, 1.000000e+01
3.180000e+02, 1.000000e+01
3.240000e+02, 1.000000e+01
3.300000e+02, 1.000000e+01
3.360000e+02, 1.000000e+01
3.420000e+02, 1.000000e+01
3.480000e+02, 1.000000e+01
3.540000e+02, 1.000000e+01
3.600000e+02, 1.000000e+01
3.660000e+02, 1.000000e+01
3.720000e+02, 1.000000e+01
3.780000e+02, 1.000000e+01
3.840000e+02, 1.000000e+01
3.900000e+02, 1.000000e+01
3.960000e+02, 1.000000e+01
4.020000e+02, 1.000000e+01
4.080000e+02, 1.000000e+01
4.140000e+02, 1.000000e+01
4.200000e+02, 1.000000e+01
4.260000e+02, 1.000000e+01
4.320000e+02, 1.000000e+01
4.380000e+02, 1.000000e+01
4.440000e+02, 1.000000e+01
4.500000e+02, 1.000000e+01
4.560000e+02, 1.000000e+01
4.620000e+02, 1.000000e+01
4.680000e+02, 1.000000e+01
4.740000e+02, 1.000000e+01
4.800000e+02, 1.000000e+01
4.860000e+02, 1.000000e+01
4.920000e+02, 1.000000e+01
4.980000e+02, 1.000000e+01
5.040000e+02, 1.000000e+01
5.100000e+02, 1.000000e+01
5.160000e+02, 1.000000e+01
5.220000e+02, 1.000000e+01
5.280000e+02, 1.000000e+01
5.340000e+02, 1.000000e+01
5.400000e+02, 1.000000e+01
5.460000e+02, 1.000000e+01
5.520000e+02, 1.000000e+01
5.580000e+02, 1.000000e+01
5.640000e+02, 1.000000e+01
5.700000e+02, 1.000000e+01
5.760000e+02, 1.000000e+01
5.820000e+02, 1.000000e+01
5.880000e+02, 1.000000e+01
5.940000e+02, 1.000000e+01
6.000000e+02, 1.000000e+01
6.060000e+02, 1.000000e+01
6.120000e+02, 1.000000e+01
6.180000e+02, 1.000000e+01
6.240000e+02, 1.000000e+01
6.300000e+02, 1.000000e+01
6.360000e+02, 1.000000e+01
6.420000e+02, 1.000000e+01
6.480000e+02, 1.000000e+01
6.540000e+02, 1.000000e+01
6.600000e+02, 1.000000e+01
6.660000e+02, 1.000000e+01
6.720000e+02, 1.000000e+01
6.780000e+02, 1.000000e+01
6.840000e+02, 1.000000e+01
6.900000e+02, 1.000000e+01
6.960000e+02, 1.000000e+01
7.020000e+02, 1.000000e+01
7.080000e+02, 1.000000e+01
7.140000e+02, 1.000000e+01
7.200000e+02, 1.000000e+01
7.260000e+02, 1.000000e+01
7.320000e+02, 1.000000e+01
7.380000e+02, 1.000000e+01
7.440000e+02, 1.000000e+01
7.500000e+02, 1.000000e+01
7.560000e+02, 1.000000e+01
7.620000e+02, 1.000000e+01
7.680000e+02, 1.000000e+01
7.740000e+02, 1.000000e+01
7.800000e+02, 1.000000e+01
7.860000e+02, 1.000000e+01
7.920000e+02, 1.000000e+01
7.980000e+02, 1.000000e+01
8.040000e+02, 1.000000e+01
8.100000e+02, 1.000000e+01
8.160000e+02, 1.000000e+01
8.220000e+02, 1.000000e+01
8.280000e+02, 1.000000e+01
8.340000e+02, 1.000000e+01
8.400000e+02, 1.000000e+01
8.460000e+02, 1.000000e+01
8.520000e+02, 1.000000e+01
8.580000e+02, 1.000000e+01
8.640000e+02, 1.000000e+01
8.700000e+02, 1.000000e+01
8.760000e+02, 1.000000e+01
8.820000e+02, 1.000000e+01
8.880000e+02, 1.000000e+01
8.940000e+02, 1.000000e+01
9.000000e+02, 1.000000e+01
9.060000e+02, 1.000000e+01
9.120000e+02, 1.000000e+01
9.180000e+02, 1.000000e+01
9.240000e+02, 1.000000e+01
9.300000e+02, 1.000000e+01
9.360000e+02, 1.000000e+01
9.420000e+02, 1.000000e+01
9.480000e+02, 1.000000e+01
9.540000e+02, 1.000000e+01
9.600000e+02, 1.000000e+01
9.660000e+02, 1.000000e+01
9.720000e+02, 1.000000e+01
9.780000e+02, 1.000000e+01
9.840000e+02, 1.000000e+01
9.900000e+02, 1.000000e+01
9.960000e+02, 1.000000e+01
1.002000e+03, 1.000000e+01
1.008000e+03, 1.000000e+01
1.014000e+03, 1.000000e+01
1.020000e+03, 1.000000e+01
1.026000e+03, 1.000000e+01
1.032000e+03, 1.000000e+01
1.038000e+03, 1.000000e+01
1.044000e+03, 1.000000e+01
1.050000e+03, 1.000000e+01
1.056000e+03, 1.000000e+01
1.062000e+03, 1.000000e+01
1.068000e+03, 1.000000e+01
1.074000e+03, 1.000000e+01
1.080000e+03, 1.000000e+01
1.086000e+03, 1.000000e+01
1.092000e+03, 1.000000e+01
1.098000e+03, 1.000000e+01
1.104000e+03, 1.000000e+01
1.110000e+03, 1.000000e+01
1.116000e+03, 1.000000e+01
1.122000e+03, 1.000000e+01
1.128000e+03, 1.000000e+01
1.134000e+03, 1.000000e+01
1.140000e+03, 1.000000e+01
1.146000e+03, 1.000000e+01
1.152000e+03, 1.000000e+01
1.158000e+03, 1.000000e+01
1.164000e+03, 1.000000e+01
1.170000e+03, 1.000000e+01
1.176000e+03, 1.000000e+01
1.182000e+03, 1.000000e+01
1.188000e+03, 1.000000e+01
1.194000e+03, 1.000000e+01
1.200000e+03, 1.000000e+01
1.206000e+03, 1.000000e+01
1.212000e+03, 1.000000e+01
1.218000e+03, 1.000000e+01
1.224000e+03, 1.000000e+01
1.230000e+03, 1.000000e+01
1.236000e+03, 1.000000e+01
1.242000e+03, 1.000000e+01
1.248000e+03, 1.000000e+01
1.254000e+03, 1.000000e+01
1.260000e+03, 1.000000e+01
1.266000e+03, 1.000000e+01
1.272000e+03, 1.000000e+01
1.278000e+03, 1.000000e+01
1.284000e+03, 1.000000e+01
1.290000e+03, 1.000000e+01
1.296000e+03, 1.000000e+01
1.302000e+03, 1.000000e+01
1.308000e+03, 1.000000e+01
1.314000e+03, 1.000000e+01
1.320000e+03, 1.000000e+01
1.326000e+03, 1.000000e+01
1.332000e+03, 1.000000e+01
1.338000e+03, 1.000000e+01
1.344000e+03, 1.000000e+01
1.350000e+03, 1.000000e+01
1.356000e+03, 1.000000e+01
1.362000e+03, 1.000000e+01
1.368000e+03, 1.000000e+01
1.374000e+03, 1.000000e+01
1.380000e+03, 1.000000e+01
1.386000e+03, 1.000000e+01
1.392000e+03, 1.000000e+01
1.398000e+03, 1.000000e+01
1.404000e+03, 1.000000e+01
1.410000e+03, 1.000000e+01
1.416000e+03, 1.000000e+01
1.422000e+03, 1.000000e+01
1.428000e+03, 1.000000e+01
1.434000e+03, 1.000000e+01
1.440000e+03, 1.000000e+01
1.446000e+03, 1.000000e+01
1.452000e+03, 1.000000e+01
1.458000e+03, 1.000000e+01
1.464000e+03, 1.000000e+01
1.470000e+03, 1.000000e+01
1.476000e+03, 1.000000e+01
1.482000e+03, 1.000000e+01
1.488000e+03, 1.000000e+01
1.494000e+03, 1.000000e+01
1.500000e+03, 1.000000e+01
1.506000e+03, 1.000000e+01
1.512000e+03, 1.000000e+01
1.518000e+03, 1.000000e+01
1.524000e+03, 1.000000e+01
1.530000e+03, 1.000000e+01
1.536000e+03, 1.000000e+01
1.542000e+03, 1.000000e+01
1.548000e+03, 1.000000e+01
1.554000e+03, 1.000000e+01
1.560000e+03, 1.000000e+01
1.566000e+03, 1.000000e+01
1.572000e+03, 1.000000e+01
1.578000e+03, 1.000000e+01
1.584000e+03, 1.000000e+01
1.590000e+03, 1.000000e+01
1.596000e+03, 1.000000e+01
1.602000e+03, 1.000000e+01
1.608000e+03, 1.000000e+01
1.614000e+03, 1.000000e+01
1.620000e+03, 1.000000e+01
1.626000e+03, 1.000000e+01
1.632000e+03, 1.000000e+01
1.638000e+03, 1.000000e+01
1.644000e+03, 1.000000e+01
1.650000e+03, 1.000000e+01
1.656000e+03, 1.000000e+01
1.662000e+03, 1.000000e+01
1.668000e+03, 1.000000e+01
1.674000e+03, 1.000000e+01
